round,seed,strategy,count,percentage
234,1024,exploitation,29284,0.38
235,1024,coop,27864,0.36
235,1024,defect,21238,0.27
235,1024,exploitation,28898,0.37
236,1024,coop,27059,0.35
236,1024,defect,22193,0.28
236,1024,exploitation,28748,0.37
237,1024,coop,27114,0.35
237,1024,defect,22202,0.28
237,1024,exploitation,28684,0.37
238,1024,coop,27039,0.35
238,1024,defect,22026,0.28
238,1024,exploitation,28935,0.37
239,1024,coop,27242,0.35
239,1024,defect,21687,0.28
239,1024,exploitation,29071,0.37
240,1024,coop,29049,0.37
240,1024,defect,20014,0.26
240,1024,exploitation,28937,0.37
241,1024,coop,28614,0.37
241,1024,defect,20428,0.26
241,1024,exploitation,28958,0.37
242,1024,coop,28387,0.36
242,1024,defect,20679,0.27
242,1024,exploitation,28934,0.37
243,1024,coop,28926,0.37
243,1024,defect,20244,0.26
243,1024,exploitation,28830,0.37
244,1024,coop,29883,0.38
244,1024,defect,19028,0.24
244,1024,exploitation,29089,0.37
245,1024,coop,30626,0.39
245,1024,defect,18565,0.24
245,1024,exploitation,28809,0.37
246,1024,coop,30514,0.39
246,1024,defect,18652,0.24
246,1024,exploitation,28834,0.37
247,1024,coop,32325,0.41
247,1024,defect,16983,0.22
247,1024,exploitation,28692,0.37
248,1024,coop,32504,0.42
248,1024,defect,16799,0.22
248,1024,exploitation,28697,0.37
249,1024,coop,32286,0.41
249,1024,defect,17168,0.22
249,1024,exploitation,28546,0.37
250,1024,coop,32261,0.41
250,1024,defect,17200,0.22
250,1024,exploitation,28539,0.37
251,1024,coop,33677,0.43
251,1024,defect,15906,0.2
251,1024,exploitation,28417,0.36
252,1024,coop,32448,0.42
252,1024,defect,17220,0.22
252,1024,exploitation,28332,0.36
253,1024,coop,32267,0.41
253,1024,defect,17080,0.22
253,1024,exploitation,28653,0.37
254,1024,coop,32239,0.41
254,1024,defect,16845,0.22
254,1024,exploitation,28916,0.37
255,1024,coop,31778,0.41
255,1024,defect,17486,0.22
255,1024,exploitation,28736,0.37
256,1024,coop,33171,0.43
256,1024,defect,16047,0.21
256,1024,exploitation,28782,0.37
257,1024,coop,33281,0.43
257,1024,defect,16118,0.21
257,1024,exploitation,28601,0.37
258,1024,coop,33472,0.43
258,1024,defect,15709,0.2
258,1024,exploitation,28819,0.37
259,1024,coop,33332,0.43
259,1024,defect,16005,0.21
259,1024,exploitation,28663,0.37
260,1024,coop,35397,0.45
260,1024,defect,14269,0.18
260,1024,exploitation,28334,0.36
261,1024,coop,35258,0.45
261,1024,defect,14277,0.18
261,1024,exploitation,28465,0.36
262,1024,coop,34664,0.44
262,1024,defect,14583,0.19
262,1024,exploitation,28753,0.37
263,1024,coop,35100,0.45
263,1024,defect,14305,0.18
263,1024,exploitation,28595,0.37
264,1024,coop,34557,0.44
264,1024,defect,14614,0.19
264,1024,exploitation,28829,0.37
265,1024,coop,34616,0.44
265,1024,defect,14600,0.19
265,1024,exploitation,28784,0.37
266,1024,coop,32660,0.42
266,1024,defect,16628,0.21
266,1024,exploitation,28712,0.37
267,1024,coop,33276,0.43
267,1024,defect,16503,0.21
267,1024,exploitation,28221,0.36
268,1024,coop,32412,0.42
268,1024,defect,16742,0.21
268,1024,exploitation,28846,0.37
269,1024,coop,30236,0.39
269,1024,defect,18676,0.24
269,1024,exploitation,29088,0.37
270,1024,coop,29174,0.37
270,1024,defect,19619,0.25
270,1024,exploitation,29207,0.37
271,1024,coop,29000,0.37
271,1024,defect,20100,0.26
271,1024,exploitation,28900,0.37
272,1024,coop,30105,0.39
272,1024,defect,18612,0.24
272,1024,exploitation,29283,0.38
273,1024,coop,31324,0.4
273,1024,defect,17156,0.22
273,1024,exploitation,29520,0.38
274,1024,coop,29617,0.38
274,1024,defect,19059,0.24
274,1024,exploitation,29324,0.38
275,1024,coop,30086,0.39
275,1024,defect,18365,0.24
275,1024,exploitation,29549,0.38
276,1024,coop,30356,0.39
276,1024,defect,18566,0.24
276,1024,exploitation,29078,0.37
277,1024,coop,31073,0.4
277,1024,defect,17916,0.23
277,1024,exploitation,29011,0.37
278,1024,coop,31165,0.4
278,1024,defect,17567,0.23
278,1024,exploitation,29268,0.38
279,1024,coop,32594,0.42
279,1024,defect,16399,0.21
279,1024,exploitation,29007,0.37
280,1024,coop,33108,0.42
280,1024,defect,15689,0.2
280,1024,exploitation,29203,0.37
281,1024,coop,31859,0.41
281,1024,defect,17354,0.22
281,1024,exploitation,28787,0.37
282,1024,coop,30993,0.4
282,1024,defect,17816,0.23
