round,seed,strategy,count,percentage
170,1024,exploitation,29908,0.38
171,1024,coop,33134,0.42
171,1024,defect,15077,0.19
171,1024,exploitation,29789,0.38
172,1024,coop,31321,0.4
172,1024,defect,16284,0.21
172,1024,exploitation,30395,0.39
173,1024,coop,30917,0.4
173,1024,defect,16479,0.21
173,1024,exploitation,30604,0.39
174,1024,coop,31133,0.4
174,1024,defect,16330,0.21
174,1024,exploitation,30537,0.39
175,1024,coop,30821,0.4
175,1024,defect,17072,0.22
175,1024,exploitation,30107,0.39
176,1024,coop,29256,0.38
176,1024,defect,17942,0.23
176,1024,exploitation,30802,0.39
177,1024,coop,29221,0.37
177,1024,defect,17958,0.23
177,1024,exploitation,30821,0.4
178,1024,coop,27465,0.35
178,1024,defect,19155,0.25
178,1024,exploitation,31380,0.4
179,1024,coop,26555,0.34
179,1024,defect,20211,0.26
179,1024,exploitation,31234,0.4
180,1024,coop,26989,0.35
180,1024,defect,20160,0.26
180,1024,exploitation,30851,0.4
181,1024,coop,26787,0.34
181,1024,defect,20279,0.26
181,1024,exploitation,30934,0.4
182,1024,coop,28096,0.36
182,1024,defect,19385,0.25
182,1024,exploitation,30519,0.39
183,1024,coop,26497,0.34
183,1024,defect,21173,0.27
183,1024,exploitation,30330,0.39
184,1024,coop,24762,0.32
184,1024,defect,22373,0.29
184,1024,exploitation,30865,0.4
185,1024,coop,24229,0.31
185,1024,defect,22969,0.29
185,1024,exploitation,30802,0.39
186,1024,coop,24429,0.31
186,1024,defect,22935,0.29
186,1024,exploitation,30636,0.39
187,1024,coop,24132,0.31
187,1024,defect,22960,0.29
187,1024,exploitation,30908,0.4
188,1024,coop,22231,0.29
188,1024,defect,24794,0.32
188,1024,exploitation,30975,0.4
189,1024,coop,22331,0.29
189,1024,defect,24781,0.32
189,1024,exploitation,30888,0.4
190,1024,coop,24205,0.31
190,1024,defect,22930,0.29
190,1024,exploitation,30865,0.4
191,1024,coop,22419,0.29
191,1024,defect,24767,0.32
191,1024,exploitation,30814,0.4
192,1024,coop,20422,0.26
192,1024,defect,26816,0.34
192,1024,exploitation,30762,0.39
193,1024,coop,18780,0.24
193,1024,defect,29111,0.37
193,1024,exploitation,30109,0.39
194,1024,coop,19707,0.25
194,1024,defect,28014,0.36
194,1024,exploitation,30279,0.39
195,1024,coop,21688,0.28
195,1024,defect,26070,0.33
195,1024,exploitation,30242,0.39
196,1024,coop,20175,0.26
196,1024,defect,27347,0.35
196,1024,exploitation,30478,0.39
197,1024,coop,20300,0.26
197,1024,defect,27315,0.35
