round,seed,strategy,count,percentage
238,1024,coop,42088,0.54
238,1024,defect,8440,0.11
238,1024,exploitation,27472,0.35
239,1024,coop,41657,0.53
239,1024,defect,8899,0.11
239,1024,exploitation,27444,0.35
240,1024,coop,41946,0.54
240,1024,defect,8702,0.11
240,1024,exploitation,27352,0.35
241,1024,coop,44256,0.57
241,1024,defect,7082,0.09
241,1024,exploitation,26662,0.34
242,1024,coop,44343,0.57
242,1024,defect,6918,0.09
242,1024,exploitation,26739,0.34
243,1024,coop,43572,0.56
243,1024,defect,7505,0.1
243,1024,exploitation,26923,0.35
244,1024,coop,40863,0.52
244,1024,defect,9239,0.12
244,1024,exploitation,27898,0.36
245,1024,coop,41753,0.54
245,1024,defect,8641,0.11
245,1024,exploitation,27606,0.35
246,1024,coop,42381,0.54
246,1024,defect,8661,0.11
246,1024,exploitation,26958,0.35
247,1024,coop,41626,0.53
247,1024,defect,8660,0.11
247,1024,exploitation,27714,0.36
248,1024,coop,40112,0.51
248,1024,defect,10114,0.13
248,1024,exploitation,27774,0.36
249,1024,coop,40100,0.51
249,1024,defect,10285,0.13
249,1024,exploitation,27615,0.35
250,1024,coop,41574,0.53
250,1024,defect,9784,0.13
250,1024,exploitation,26642,0.34
251,1024,coop,41126,0.53
251,1024,defect,9854,0.13
251,1024,exploitation,27020,0.35
252,1024,coop,38406,0.49
252,1024,defect,12074,0.15
252,1024,exploitation,27520,0.35
253,1024,coop,38484,0.49
253,1024,defect,11717,0.15
253,1024,exploitation,27799,0.36
254,1024,coop,38776,0.5
254,1024,defect,11441,0.15
254,1024,exploitation,27783,0.36
255,1024,coop,38962,0.5
255,1024,defect,11563,0.15
255,1024,exploitation,27475,0.35
256,1024,coop,38626,0.5
256,1024,defect,11586,0.15
256,1024,exploitation,27788,0.36
257,1024,coop,39023,0.5
257,1024,defect,11393,0.15
257,1024,exploitation,27584,0.35
258,1024,coop,39227,0.5
258,1024,defect,11174,0.14
258,1024,exploitation,27599,0.35
259,1024,coop,38748,0.5
259,1024,defect,11428,0.15
259,1024,exploitation,27824,0.36
260,1024,coop,40798,0.52
260,1024,defect,9911,0.13
260,1024,exploitation,27291,0.35
261,1024,coop,40649,0.52
261,1024,defect,10094,0.13
261,1024,exploitation,27257,0.35
262,1024,coop,40517,0.52
262,1024,defect,10001,0.13
262,1024,exploitation,27482,0.35
263,1024,coop,40246,0.52
263,1024,defect,10293,0.13
263,1024,exploitation,27461,0.35
264,1024,coop,40867,0.52
264,1024,defect,9936,0.13
264,1024,exploitation,27197,0.35
265,1024,coop,41200,0.53
265,1024,defect,9684,0.12
265,1024,exploitation,27116,0.35
266,1024,coop,41531,0.53
266,1024,defect,9527,0.12
266,1024,exploitation,26942,0.35
267,1024,coop,42741,0.55
267,1024,defect,8886,0.11
267,1024,exploitation,26373,0.34
268,1024,coop,43329,0.56
268,1024,defect,8531,0.11
268,1024,exploitation,26140,0.34
269,1024,coop,43571,0.56
269,1024,defect,8586,0.11
269,1024,exploitation,25843,0.33
270,1024,coop,45419,0.58
270,1024,defect,7082,0.09
270,1024,exploitation,25499,0.33
271,1024,coop,45497,0.58
271,1024,defect,7085,0.09
271,1024,exploitation,25418,0.33
272,1024,coop,47901,0.61
272,1024,defect,5440,0.07
272,1024,exploitation,24659,0.32
273,1024,coop,47803,0.61
273,1024,defect,5414,0.07
273,1024,exploitation,24783,0.32
274,1024,coop,48608,0.62
274,1024,defect,4938,0.06
274,1024,exploitation,24454,0.31
275,1024,coop,48446,0.62
275,1024,defect,5062,0.06
275,1024,exploitation,24492,0.31
276,1024,coop,49347,0.63
276,1024,defect,4831,0.06
276,1024,exploitation,23822,0.31
277,1024,coop,49506,0.63
277,1024,defect,4719,0.06
277,1024,exploitation,23775,0.3
278,1024,coop,49609,0.64
278,1024,defect,4756,0.06
