round,seed,strategy,count,percentage
247,1024,exploitation,28835,0.37
248,1024,coop,31547,0.4
248,1024,defect,17583,0.23
248,1024,exploitation,28870,0.37
249,1024,coop,31291,0.4
249,1024,defect,17959,0.23
249,1024,exploitation,28750,0.37
250,1024,coop,31365,0.4
250,1024,defect,18010,0.23
250,1024,exploitation,28625,0.37
251,1024,coop,31238,0.4
251,1024,defect,18053,0.23
251,1024,exploitation,28709,0.37
252,1024,coop,30022,0.38
252,1024,defect,19383,0.25
252,1024,exploitation,28595,0.37
253,1024,coop,29953,0.38
253,1024,defect,19177,0.25
253,1024,exploitation,28870,0.37
254,1024,coop,29851,0.38
254,1024,defect,18874,0.24
254,1024,exploitation,29275,0.38
255,1024,coop,31864,0.41
255,1024,defect,17412,0.22
255,1024,exploitation,28724,0.37
256,1024,coop,33690,0.43
256,1024,defect,15780,0.2
256,1024,exploitation,28530,0.37
257,1024,coop,33751,0.43
257,1024,defect,15859,0.2
257,1024,exploitation,28390,0.36
258,1024,coop,33961,0.44
258,1024,defect,15346,0.2
258,1024,exploitation,28693,0.37
259,1024,coop,33711,0.43
259,1024,defect,15724,0.2
259,1024,exploitation,28565,0.37
260,1024,coop,35588,0.46
260,1024,defect,14128,0.18
260,1024,exploitation,28284,0.36
261,1024,coop,35798,0.46
261,1024,defect,14009,0.18
261,1024,exploitation,28193,0.36
262,1024,coop,35206,0.45
262,1024,defect,14320,0.18
262,1024,exploitation,28474,0.37
263,1024,coop,35687,0.46
263,1024,defect,13940,0.18
263,1024,exploitation,28373,0.36
264,1024,coop,34925,0.45
264,1024,defect,14383,0.18
264,1024,exploitation,28692,0.37
265,1024,coop,35075,0.45
265,1024,defect,14140,0.18
265,1024,exploitation,28785,0.37
266,1024,coop,35652,0.46
266,1024,defect,14135,0.18
266,1024,exploitation,28213,0.36
267,1024,coop,36092,0.46
267,1024,defect,14018,0.18
267,1024,exploitation,27890,0.36
268,1024,coop,35165,0.45
268,1024,defect,14507,0.19
268,1024,exploitation,28328,0.36
269,1024,coop,33307,0.43
269,1024,defect,16033,0.21
269,1024,exploitation,28660,0.37
270,1024,coop,32093,0.41
270,1024,defect,16965,0.22
270,1024,exploitation,28942,0.37
271,1024,coop,31901,0.41
271,1024,defect,17480,0.22
271,1024,exploitation,28619,0.37
272,1024,coop,33183,0.43
272,1024,defect,15920,0.2
272,1024,exploitation,28897,0.37
273,1024,coop,35019,0.45
273,1024,defect,14121,0.18
273,1024,exploitation,28860,0.37
274,1024,coop,36125,0.46
274,1024,defect,13583,0.17
274,1024,exploitation,28292,0.36
275,1024,coop,36211,0.46
275,1024,defect,13157,0.17
275,1024,exploitation,28632,0.37
