round,seed,exploit,coop,defect,exploit_
729,4,11933,5885,48374,11808
730,4,11917,6543,47054,12486
731,4,11893,6468,47156,12483
732,4,11986,6972,46291,12751
733,4,12075,7848,45460,12617
734,4,10740,6499,48257,12504
735,4,10129,5656,49570,12645
736,4,10563,6386,48259,12792
737,4,10178,5999,48819,13004
738,4,10159,6021,48830,12990
739,4,10150,5904,49208,12738
740,4,10049,5464,49674,12813
741,4,9987,5322,49870,12821
742,4,10135,5542,49556,12767
743,4,9632,6192,48480,13696
744,4,9859,6218,48055,13868
745,4,9935,5995,48307,13763
746,4,9779,6221,48345,13655
747,4,10356,7045,46898,13701
748,4,9862,6397,47827,13914
749,4,9591,5753,49137,13519
750,4,9675,5485,49134,13706
751,4,10223,6361,47571,13845
752,4,10465,6992,47009,13534
753,4,10718,7942,45618,13722
754,4,11074,8718,43992,14216
755,4,11345,9978,42334,14343
756,4,11619,9961,41827,14593
757,4,11459,9724,42503,14314
758,4,11515,9622,42426,14437
759,4,11275,9739,42655,14331
760,4,11350,9710,42648,14292
761,4,11276,9743,42628,14353
762,4,11122,8681,43949,14248
763,4,11265,8681,43829,14225
764,4,11389,8009,45410,13192
765,4,11467,7940,45441,13152
766,4,11385,7805,45474,13336
767,4,10987,6847,46790,13376
768,4,11008,7962,45344,13686
769,4,10742,6831,46843,13584
770,4,10264,8205,44334,15197
771,4,10382,8159,44086,15373
772,4,10419,8583,43036,15962
773,4,10238,8507,43311,15944
774,4,10380,8541,43108,15971
775,4,10375,8494,43226,15905
776,4,10401,7679,44585,15335
777,4,10322,7597,44363,15718
778,4,10357,7666,44430,15547
779,4,9867,8616,43288,16229
780,4,10127,8426,43067,16380
781,4,9992,8544,43103,16361
782,4,9756,8662,43346,16236
783,4,9749,8571,43298,16382
784,4,9773,8534,43293,16400
785,4,10170,7320,45956,14554
786,4,10318,7320,45681,14681
787,4,10976,8386,43239,15399
788,4,10700,7938,43976,15386
789,4,10770,8731,42746,15753
790,4,10719,8710,42868,15703
791,4,10872,8748,42446,15934
792,4,10959,9424,42092,15525
793,4,11645,10429,40524,15402
794,4,11626,10583,40348,15443
795,4,11540,10306,40744,15410
796,4,11297,9437,41853,15413
797,4,11377,9370,41855,15398
798,4,11184,9563,41996,15257
799,4,12109,10224,40383,15284
800,4,11519,10087,41248,15146
801,4,11344,10334,41163,15159
802,4,12133,11310,39498,15059
803,4,12402,10832,40302,14464
804,4,12288,10837,40426,14449
805,4,12052,11105,40523,14320
806,4,11812,10650,41724,13814
807,4,11412,9629,42829,14130
808,4,11700,10472,41274,14554
809,4,11603,10893,40997,14507
810,4,11244,9713,42542,14501
811,4,12701,11243,39921,14135
812,4,12586,11020,40232,14162
813,4,12510,11134,40164,14192
814,4,12861,10066,41759,13314
815,4,13107,10011,41526,13356
816,4,13030,9878,41640,13452
817,4,12814,9594,42256,13336
818,4,12453,9910,42449,13188
819,4,12393,9451,42646,13510
820,4,11792,10894,40461,14853
821,4,11775,10853,40473,14899
822,4,12282,11822,39176,14720
823,4,12706,12899,37635,14760
824,4,13292,14623,35254,14831
825,4,13464,13347,37022,14167
826,4,13385,11801,38815,13999
827,4,13969,12783,37635,13613
828,4,14015,13807,36526,13652
829,4,14160,14050,36223,13567
830,4,14538,14458,35513,13491
831,4,14554,14611,35329,13506
832,4,14513,14557,35400,13530
833,4,14563,14564,35459,13414
834,4,15192,15813,33857,13138
835,4,15113,15168,35536,12183
836,4,15327,14096,36208,12369
837,4,15034,14262,36643,12061
838,4,15329,15507,34830,12334
839,4,15011,16614,33110,13265
840,4,14723,16222,33698,13357
841,4,14552,16621,33342,13485
842,4,14325,15557,34537,13581
843,4,14222,15695,34338,13745
844,4,14422,15451,34343,13784
845,4,14199,15868,34313,13620
846,4,14291,15137,35041,13531
847,4,14167,15467,34749,13617
848,4,14057,15100,35378,13465
849,4,14967,16105,33792,13136
850,4,14746,16391,33988,12875
851,4,14487,18037,31561,13915
852,4,14717,16657,33025,13601
853,4,14610,16968,32889,13533
854,4,15214,15401,34355,13030
855,4,14951,14447,35682,12920
856,4,15034,14467,35456,13043
857,4,14749,15813,34012,13426
858,4,14865,15533,34123,13479
859,4,15028,14932,34696,13344
860,4,14894,15034,34808,13264
861,4,14786,14541,35534,13139
862,4,14715,14319,36245,12721
863,4,14991,14233,35896,12880
864,4,14909,12890,37687,12514
865,4,15530,13690,36008,12772
866,4,15458,13711,35915,12916
867,4,15562,13612,35993,12833
868,4,16744,15335,33846,12075
