round,seed,strategy,count,percentage
34,3,exploitation,100207,0.41
35,3,coop,72683,0.3
35,3,defect,72932,0.3
35,3,exploitation,99385,0.41
36,3,coop,71299,0.29
36,3,defect,73249,0.3
36,3,exploitation,100452,0.41
37,3,coop,71970,0.29
37,3,defect,72433,0.3
37,3,exploitation,100597,0.41
38,3,coop,75093,0.31
38,3,defect,69374,0.28
38,3,exploitation,100533,0.41
39,3,coop,74417,0.3
39,3,defect,70727,0.29
39,3,exploitation,99856,0.41
40,3,coop,71547,0.29
40,3,defect,74148,0.3
40,3,exploitation,99305,0.41
41,3,coop,70522,0.29
41,3,defect,74287,0.3
41,3,exploitation,100191,0.41
42,3,coop,68757,0.28
42,3,defect,76124,0.31
42,3,exploitation,100119,0.41
43,3,coop,70717,0.29
43,3,defect,74247,0.3
43,3,exploitation,100036,0.41
44,3,coop,73966,0.3
44,3,defect,71276,0.29
44,3,exploitation,99758,0.41
45,3,coop,74697,0.3
45,3,defect,71123,0.29
45,3,exploitation,99180,0.4
46,3,coop,75166,0.31
46,3,defect,70609,0.29
46,3,exploitation,99225,0.4
47,3,coop,76832,0.31
47,3,defect,68934,0.28
47,3,exploitation,99234,0.41
48,3,coop,76976,0.31
48,3,defect,69053,0.28
48,3,exploitation,98971,0.4
49,3,coop,78849,0.32
49,3,defect,66178,0.27
49,3,exploitation,99973,0.41
50,3,coop,77762,0.32
50,3,defect,68400,0.28
50,3,exploitation,98838,0.4
1,4,coop,88331,0.36
1,4,defect,59132,0.24
1,4,exploitation,97537,0.4
2,4,coop,85740,0.35
2,4,defect,60917,0.25
2,4,exploitation,98343,0.4
3,4,coop,81244,0.33
3,4,defect,65636,0.27
3,4,exploitation,98120,0.4
4,4,coop,80429,0.33
4,4,defect,65727,0.27
4,4,exploitation,98844,0.4
5,4,coop,80017,0.33
5,4,defect,65829,0.27
5,4,exploitation,99154,0.4
6,4,coop,84052,0.34
6,4,defect,63065,0.26
6,4,exploitation,97883,0.4
7,4,coop,86673,0.35
7,4,defect,60396,0.25
7,4,exploitation,97931,0.4
8,4,coop,86240,0.35
8,4,defect,60842,0.25
8,4,exploitation,97918,0.4
9,4,coop,86759,0.35
9,4,defect,60025,0.24
9,4,exploitation,98216,0.4
10,4,coop,92039,0.38
10,4,defect,55520,0.23
10,4,exploitation,97441,0.4
11,4,coop,92379,0.38
11,4,defect,55788,0.23
11,4,exploitation,96833,0.4
12,4,coop,86160,0.35
12,4,defect,60774,0.25
12,4,exploitation,98066,0.4
13,4,coop,87420,0.36
13,4,defect,60154,0.25
13,4,exploitation,97426,0.4
14,4,coop,83938,0.34
14,4,defect,63610,0.26
14,4,exploitation,97452,0.4
15,4,coop,84953,0.35
15,4,defect,62793,0.26
15,4,exploitation,97254,0.4
16,4,coop,79132,0.32
16,4,defect,67956,0.28
16,4,exploitation,97912,0.4
17,4,coop,80754,0.33
17,4,defect,65576,0.27
17,4,exploitation,98670,0.4
18,4,coop,84402,0.34
18,4,defect,62839,0.26
18,4,exploitation,97759,0.4
19,4,coop,83160,0.34
19,4,defect,63562,0.26
19,4,exploitation,98278,0.4
20,4,coop,83471,0.34
20,4,defect,63494,0.26
20,4,exploitation,98035,0.4
21,4,coop,83637,0.34
21,4,defect,63253,0.26
21,4,exploitation,98110,0.4
22,4,coop,83575,0.34
22,4,defect,63198,0.26
22,4,exploitation,98227,0.4
23,4,coop,83023,0.34
23,4,defect,62903,0.26
23,4,exploitation,99074,0.4
24,4,coop,83719,0.34
24,4,defect,63051,0.26
24,4,exploitation,98230,0.4
25,4,coop,82537,0.34
25,4,defect,63544,0.26
25,4,exploitation,98919,0.4
26,4,coop,83324,0.34
26,4,defect,62657,0.26
26,4,exploitation,99019,0.4
27,4,coop,84494,0.34
27,4,defect,61660,0.25
27,4,exploitation,98846,0.4
28,4,coop,84600,0.35
28,4,defect,61357,0.25
28,4,exploitation,99043,0.4
29,4,coop,81656,0.33
29,4,defect,63885,0.26
29,4,exploitation,99459,0.41
30,4,coop,86399,0.35
30,4,defect,59418,0.24
30,4,exploitation,99183,0.4
31,4,coop,89368,0.36
31,4,defect,57302,0.23
31,4,exploitation,98330,0.4
32,4,coop,89074,0.36
32,4,defect,57109,0.23
32,4,exploitation,98817,0.4
33,4,coop,92281,0.38
33,4,defect,54595,0.22
33,4,exploitation,98124,0.4
34,4,coop,92593,0.38
34,4,defect,54379,0.22
34,4,exploitation,98028,0.4
35,4,coop,91934,0.38
35,4,defect,54990,0.22
35,4,exploitation,98076,0.4
36,4,coop,96809,0.4
36,4,defect,51421,0.21
36,4,exploitation,96770,0.39
37,4,coop,100460,0.41
37,4,defect,48020,0.2
37,4,exploitation,96520,0.39
38,4,coop,105327,0.43
38,4,defect,43691,0.18
38,4,exploitation,95982,0.39
39,4,coop,104580,0.43
39,4,defect,45072,0.18
39,4,exploitation,95348,0.39
40,4,coop,107841,0.44
40,4,defect,42425,0.17
40,4,exploitation,94734,0.39
41,4,coop,108115,0.44
