round,seed,strategy,count,percentage
185,1024,exploitation,28697,0.37
186,1024,coop,31774,0.41
186,1024,defect,17510,0.22
186,1024,exploitation,28716,0.37
187,1024,coop,31497,0.4
187,1024,defect,17925,0.23
187,1024,exploitation,28578,0.37
188,1024,coop,30616,0.39
188,1024,defect,18479,0.24
188,1024,exploitation,28905,0.37
189,1024,coop,30545,0.39
189,1024,defect,18481,0.24
189,1024,exploitation,28974,0.37
190,1024,coop,32748,0.42
190,1024,defect,16939,0.22
190,1024,exploitation,28313,0.36
191,1024,coop,30847,0.4
191,1024,defect,18570,0.24
191,1024,exploitation,28583,0.37
192,1024,coop,30396,0.39
192,1024,defect,18905,0.24
192,1024,exploitation,28699,0.37
193,1024,coop,29957,0.38
193,1024,defect,19527,0.25
193,1024,exploitation,28516,0.37
194,1024,coop,30347,0.39
194,1024,defect,19191,0.25
194,1024,exploitation,28462,0.36
195,1024,coop,31253,0.4
195,1024,defect,18153,0.23
195,1024,exploitation,28594,0.37
196,1024,coop,31808,0.41
196,1024,defect,17868,0.23
196,1024,exploitation,28324,0.36
197,1024,coop,33593,0.43
197,1024,defect,15998,0.21
197,1024,exploitation,28409,0.36
198,1024,coop,33590,0.43
198,1024,defect,16131,0.21
198,1024,exploitation,28279,0.36
199,1024,coop,33316,0.43
199,1024,defect,16188,0.21
199,1024,exploitation,28496,0.37
200,1024,coop,34212,0.44
200,1024,defect,15768,0.2
200,1024,exploitation,28020,0.36
201,1024,coop,31670,0.41
201,1024,defect,17537,0.22
201,1024,exploitation,28793,0.37
202,1024,coop,32316,0.41
202,1024,defect,17265,0.22
202,1024,exploitation,28419,0.36
203,1024,coop,30173,0.39
203,1024,defect,18919,0.24
203,1024,exploitation,28908,0.37
204,1024,coop,32080,0.41
204,1024,defect,17459,0.22
204,1024,exploitation,28461,0.36
205,1024,coop,34209,0.44
205,1024,defect,15872,0.2
205,1024,exploitation,27919,0.36
206,1024,coop,33895,0.43
206,1024,defect,15663,0.2
206,1024,exploitation,28442,0.36
207,1024,coop,34269,0.44
207,1024,defect,15344,0.2
207,1024,exploitation,28387,0.36
208,1024,coop,34114,0.44
208,1024,defect,15710,0.2
208,1024,exploitation,28176,0.36
209,1024,coop,35943,0.46
209,1024,defect,14379,0.18
209,1024,exploitation,27678,0.35
210,1024,coop,36046,0.46
210,1024,defect,14127,0.18
210,1024,exploitation,27827,0.36
211,1024,coop,36134,0.46
211,1024,defect,14080,0.18
211,1024,exploitation,27786,0.36
212,1024,coop,33326,0.43
212,1024,defect,16222,0.21
212,1024,exploitation,28452,0.36
213,1024,coop,33680,0.43
213,1024,defect,15910,0.2
213,1024,exploitation,28410,0.36
214,1024,coop,34342,0.44
214,1024,defect,15599,0.2
214,1024,exploitation,28059,0.36
215,1024,coop,33766,0.43
215,1024,defect,15809,0.2
215,1024,exploitation,28425,0.36
216,1024,coop,34479,0.44
216,1024,defect,15427,0.2
216,1024,exploitation,28094,0.36
217,1024,coop,34106,0.44
217,1024,defect,15607,0.2
217,1024,exploitation,28287,0.36
218,1024,coop,33934,0.44
218,1024,defect,15903,0.2
218,1024,exploitation,28163,0.36
219,1024,coop,33804,0.43
219,1024,defect,16094,0.21
219,1024,exploitation,28102,0.36
220,1024,coop,34368,0.44
220,1024,defect,15562,0.2
220,1024,exploitation,28070,0.36
221,1024,coop,34628,0.44
221,1024,defect,15031,0.19
221,1024,exploitation,28341,0.36
222,1024,coop,32481,0.42
222,1024,defect,17273,0.22
222,1024,exploitation,28246,0.36
223,1024,coop,32429,0.42
223,1024,defect,17194,0.22
223,1024,exploitation,28377,0.36
224,1024,coop,30605,0.39
224,1024,defect,18734,0.24
224,1024,exploitation,28661,0.37
225,1024,coop,29266,0.38
225,1024,defect,20198,0.26
225,1024,exploitation,28536,0.37
226,1024,coop,28122,0.36
226,1024,defect,21235,0.27
226,1024,exploitation,28643,0.37
227,1024,coop,26291,0.34
227,1024,defect,22875,0.29
227,1024,exploitation,28834,0.37
228,1024,coop,26216,0.34
228,1024,defect,22724,0.29
228,1024,exploitation,29060,0.37
229,1024,coop,27321,0.35
229,1024,defect,21619,0.28
229,1024,exploitation,29060,0.37
230,1024,coop,27371,0.35
