round,seed,strategy,count,percentage
131,1024,coop,31103,0.4
131,1024,defect,18311,0.23
131,1024,exploitation,28586,0.37
132,1024,coop,28906,0.37
132,1024,defect,19959,0.26
132,1024,exploitation,29135,0.37
133,1024,coop,29637,0.38
133,1024,defect,19652,0.25
133,1024,exploitation,28711,0.37
134,1024,coop,29814,0.38
134,1024,defect,19532,0.25
134,1024,exploitation,28654,0.37
135,1024,coop,29645,0.38
135,1024,defect,19653,0.25
135,1024,exploitation,28702,0.37
136,1024,coop,29771,0.38
136,1024,defect,19648,0.25
136,1024,exploitation,28581,0.37
137,1024,coop,29722,0.38
137,1024,defect,19657,0.25
137,1024,exploitation,28621,0.37
138,1024,coop,27986,0.36
138,1024,defect,21148,0.27
138,1024,exploitation,28866,0.37
139,1024,coop,30241,0.39
139,1024,defect,19250,0.25
139,1024,exploitation,28509,0.37
140,1024,coop,28355,0.36
140,1024,defect,20745,0.27
140,1024,exploitation,28900,0.37
141,1024,coop,28836,0.37
141,1024,defect,20320,0.26
141,1024,exploitation,28844,0.37
142,1024,coop,28939,0.37
142,1024,defect,20328,0.26
142,1024,exploitation,28733,0.37
143,1024,coop,26879,0.34
143,1024,defect,21829,0.28
143,1024,exploitation,29292,0.38
144,1024,coop,27509,0.35
144,1024,defect,21875,0.28
144,1024,exploitation,28616,0.37
145,1024,coop,28886,0.37
145,1024,defect,20134,0.26
145,1024,exploitation,28980,0.37
146,1024,coop,27131,0.35
146,1024,defect,21759,0.28
146,1024,exploitation,29110,0.37
147,1024,coop,29099,0.37
147,1024,defect,20072,0.26
147,1024,exploitation,28829,0.37
148,1024,coop,29522,0.38
148,1024,defect,19622,0.25
148,1024,exploitation,28856,0.37
149,1024,coop,29132,0.37
149,1024,defect,19735,0.25
149,1024,exploitation,29133,0.37
150,1024,coop,27936,0.36
150,1024,defect,20871,0.27
150,1024,exploitation,29193,0.37
151,1024,coop,29576,0.38
151,1024,defect,19367,0.25
151,1024,exploitation,29057,0.37
152,1024,coop,29324,0.38
152,1024,defect,19434,0.25
152,1024,exploitation,29242,0.37
153,1024,coop,29579,0.38
153,1024,defect,19476,0.25
153,1024,exploitation,28945,0.37
154,1024,coop,31334,0.4
154,1024,defect,17875,0.23
154,1024,exploitation,28791,0.37
155,1024,coop,32252,0.41
155,1024,defect,17058,0.22
155,1024,exploitation,28690,0.37
156,1024,coop,34830,0.45
156,1024,defect,15184,0.19
156,1024,exploitation,27986,0.36
157,1024,coop,36651,0.47
157,1024,defect,13675,0.18
157,1024,exploitation,27674,0.35
158,1024,coop,38216,0.49
158,1024,defect,12640,0.16
158,1024,exploitation,27144,0.35
159,1024,coop,38039,0.49
159,1024,defect,12384,0.16
159,1024,exploitation,27577,0.35
160,1024,coop,40099,0.51
160,1024,defect,11064,0.14
160,1024,exploitation,26837,0.34
161,1024,coop,40121,0.51
161,1024,defect,10989,0.14
161,1024,exploitation,26890,0.34
162,1024,coop,40429,0.52
162,1024,defect,11044,0.14
162,1024,exploitation,26527,0.34
163,1024,coop,40746,0.52
163,1024,defect,10723,0.14
163,1024,exploitation,26531,0.34
164,1024,coop,40770,0.52
164,1024,defect,10759,0.14
164,1024,exploitation,26471,0.34
165,1024,coop,40702,0.52
165,1024,defect,10736,0.14
165,1024,exploitation,26562,0.34
166,1024,coop,40460,0.52
166,1024,defect,10854,0.14
166,1024,exploitation,26686,0.34
167,1024,coop,40503,0.52
167,1024,defect,10579,0.14
167,1024,exploitation,26918,0.35
168,1024,coop,41278,0.53
168,1024,defect,10351,0.13
168,1024,exploitation,26371,0.34
169,1024,coop,38955,0.5
169,1024,defect,11645,0.15
169,1024,exploitation,27400,0.35
170,1024,coop,38937,0.5
170,1024,defect,11677,0.15
170,1024,exploitation,27386,0.35
171,1024,coop,38796,0.5
171,1024,defect,11874,0.15
171,1024,exploitation,27330,0.35
172,1024,coop,41003,0.53
172,1024,defect,10445,0.13
172,1024,exploitation,26552,0.34
173,1024,coop,41635,0.53
173,1024,defect,9988,0.13
173,1024,exploitation,26377,0.34
174,1024,coop,41085,0.53
174,1024,defect,10321,0.13
174,1024,exploitation,26594,0.34
175,1024,coop,41100,0.53
175,1024,defect,10148,0.13
175,1024,exploitation,26752,0.34
176,1024,coop,38958,0.5
176,1024,defect,11723,0.15
176,1024,exploitation,27319,0.35
177,1024,coop,37139,0.48
177,1024,defect,13251,0.17
177,1024,exploitation,27610,0.35
178,1024,coop,39553,0.51
178,1024,defect,11638,0.15
178,1024,exploitation,26809,0.34
179,1024,coop,38879,0.5
179,1024,defect,11862,0.15
179,1024,exploitation,27259,0.35
180,1024,coop,39237,0.5
180,1024,defect,11722,0.15
180,1024,exploitation,27041,0.35
181,1024,coop,38797,0.5
181,1024,defect,11777,0.15
181,1024,exploitation,27426,0.35
182,1024,coop,39479,0.51
182,1024,defect,11334,0.15
182,1024,exploitation,27187,0.35
183,1024,coop,37286,0.48
183,1024,defect,12918,0.17
183,1024,exploitation,27796,0.36
184,1024,coop,37190,0.48
184,1024,defect,13082,0.17
184,1024,exploitation,27728,0.36
185,1024,coop,39366,0.5
185,1024,defect,11384,0.15
185,1024,exploitation,27250,0.35
186,1024,coop,39578,0.51
186,1024,defect,11360,0.15
186,1024,exploitation,27062,0.35
187,1024,coop,39671,0.51
187,1024,defect,11382,0.15
187,1024,exploitation,26947,0.35
188,1024,coop,39071,0.5
188,1024,defect,11678,0.15
188,1024,exploitation,27251,0.35
189,1024,coop,39474,0.51
189,1024,defect,11611,0.15
189,1024,exploitation,26915,0.35
190,1024,coop,39241,0.5
190,1024,defect,11711,0.15
190,1024,exploitation,27048,0.35
191,1024,coop,39454,0.51
